path,width,height,mode,bytes,sha256
art/tactical-sprites/icons/afei_hair_C19_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C20.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C20_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C21.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C21_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C22.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C22_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C23.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C23_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C25.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C25_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C26.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C26_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C27.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C27_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C28.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C28_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C29.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C29_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C30.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C30_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C31.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_hair_C31_dead.png,140,100,RGBA,134,dda2058f4d34184cbeda7d785828dad3fe70a9c44c7523901f80f71f32bad2fa
art/tactical-sprites/icons/afei_head_C01.png,54,68,RGBA,7989,034f096ec93883ca1b69cc5daab8526b9b59cfa6f5473675c9f85001ac075b6b
art/tactical-sprites/icons/afei_head_C01_dead.png,54,68,RGBA,5291,43b6f1b5008b14462e896cfdcd3311f44db722605989fea01bc48aff1a75126d
art/tactical-sprites/icons/afei_head_C02.png,54,68,RGBA,7292,61ce46cb4659311bad7cb889ada5b0cba9b7fc46187859773cdbb43f1fbc0006
art/tactical-sprites/icons/afei_head_C02_dead.png,54,68,RGBA,5317,8e4c8ea0490e2594d941a43e381700eca5b0501090f95f77de4555523b5b04d3
art/tactical-sprites/icons/afei_head_C03.png,54,68,RGBA,8378,329931889d48b54ad6f3dd2dc5f6589be342ec7253c1fc717d0dce81223c435d
art/tactical-sprites/icons/afei_head_C03_dead.png,54,68,RGBA,5582,f5ab61c228fb22e5a92cd73208da010c9ba35292121cc931b3b7ebbc19aeb485
art/tactical-sprites/icons/afei_head_C04.png,140,140,RGBA,19164,f6b7351d13a7e3ee5b7e5afecef9fc2149fb3c0feb6756a65f0f48182442ed15
art/tactical-sprites/icons/afei_head_C04_dead.png,140,140,RGBA,13396,af1b6ca1f397a3caf1cece8298066a397310732608531db9a195d8eb065ae639
art/tactical-sprites/icons/afei_head_C05.png,54,68,RGBA,7821,825ddd658b12919a571131d798af8dd2d5437a1a5f7c7223bb25528a94648e0e
art/tactical-sprites/icons/afei_head_C05_dead.png,54,68,RGBA,5174,b7c314e1dc1714c7f67d08c93a3096daac035bfdab642ff1f867149e73cc69b4
art/tactical-sprites/icons/afei_head_C06.png,54,68,RGBA,7556,444c7459a4008337c6550ec6a555f40aff898d2b34f79c8a5e9996aced63421e
art/tactical-sprites/icons/afei_head_C06_dead.png,54,68,RGBA,4956,9e7d894efedca4d09e57cedf8ebdfaa37353bda427bfb484bde21fbbf33feab4
art/tactical-sprites/icons/afei_head_C07.png,104,142,RGBA,34464,70cc4924e50b8afcf5ef13ef7420d275c5a1014d1e61e4561a5b320b05e6cabe
art/tactical-sprites/icons/afei_head_C07_dead.png,104,142,RGBA,19977,308a8b24e7c1436f55d8d832818d2639023f2bf214119cfb5ce620467257abfb
art/tactical-sprites/icons/afei_head_C08.png,104,142,RGBA,31876,414937359f7b6593e844079acde6c0d9c4bec0831dfd6790634025e50ebab67b
art/tactical-sprites/icons/afei_head_C08_dead.png,104,142,RGBA,18866,269d83f636bb09db341e2d385483c4117e46c90c52e19fd4d91ce0918021ad96
art/tactical-sprites/icons/afei_head_C09.png,104,142,RGBA,30300,deb8614fbd21379026a6693ab7200c576769271fd6966d534d8adc0d1d098158
art/tactical-sprites/icons/afei_head_C09_dead.png,104,142,RGBA,17883,3a4af3c8f59b887b2ea1c1dd58a1f0dd10b890ee01f03c6f5f87121bc1d78367
art/tactical-sprites/icons/afei_head_C10.png,104,142,RGBA,34933,80089d5287edd1da9cc042478386b839b64b9ecc03136c1d72c712bb332b8525
art/tactical-sprites/icons/afei_head_C10_dead.png,104,142,RGBA,20231,0f0934366de06525b935be7be5e81a775b7fb0300e123998cd61fb3cce6b237b
art/tactical-sprites/icons/afei_head_C11.png,104,142,RGBA,31332,5ceb9fa5b1ad57f646a62b5f9f2e957949e1ea061f0ea14501b2a391826e02bd
art/tactical-sprites/icons/afei_head_C11_dead.png,104,142,RGBA,19241,00a6dd81f2e9f43764373f83811c198b023ae62ee49b781116e3ab180cfb7a17
art/tactical-sprites/icons/afei_head_C12.png,104,142,RGBA,31717,fa59d1303dfac40814610f3b210ca0cfb8dc13dd25ecaddc941e9c552d2c36ba
art/tactical-sprites/icons/afei_head_C12_dead.png,104,142,RGBA,19147,9f5f0e9335b605ddc6e9b3c8757088081eed61c11792b3e3b80b029bba962cc9
art/tactical-sprites/icons/afei_head_C13.png,104,142,RGBA,33678,1d79b1f5efbbfe13b550a37ee607f2c0ad13423c8be4a24ff82a8f0f098bb87f
art/tactical-sprites/icons/afei_head_C13_dead.png,104,142,RGBA,19540,7b8662dc0ac3943e7579f0f0b69074f45426ef0a07ea12e0f38e608c57866153
art/tactical-sprites/icons/afei_head_C14.png,104,142,RGBA,32511,d5c1986a90b888fde5c76df28936402a6057654aa9f216f8596572b460243a2c
art/tactical-sprites/icons/afei_head_C14_dead.png,104,142,RGBA,20278,61284b1f312139529146b97cb2818b881956007c75ae06ab60300520a30010f5
art/tactical-sprites/icons/afei_head_C15.png,104,142,RGBA,31952,8795fbb82258c6470457ca855884da893761fed085262a7e6b4f9c433f766620
art/tactical-sprites/icons/afei_head_C15_dead.png,104,142,RGBA,20445,9b53cd4e3a2737e56682f0f5f0d8af2ec2c8493f58f922feb4080fd34f13a822
art/tactical-sprites/icons/afei_head_C16.png,104,142,RGBA,31933,9c273c0ea295def647e4c846c0236bf9bc2d53333432500bc4f76632e02e1c11
art/tactical-sprites/icons/afei_head_C16_dead.png,104,142,RGBA,18975,7e643599db4fca7bf0a527f6d5754715174d0061be33fa96abf6b4486bf31873
art/tactical-sprites/icons/afei_head_C17.png,104,142,RGBA,31340,00bbd05702ca59308265a282ec2792c5fef709fee3f4c68942163402bcb5f9ed
art/tactical-sprites/icons/afei_head_C17_dead.png,104,142,RGBA,18889,94a1e408de0c7dd12eeb51bb62e38a6c81a282872573b5580d5b12e5177e5278
art/tactical-sprites/icons/afei_head_C18.png,104,142,RGBA,33663,030dd064b11bca0cbc8a486340185a2402e018cf5c8c5a3b3c275e06cb40a1f2
art/tactical-sprites/icons/afei_head_C18_dead.png,104,142,RGBA,20401,9aff9d1bd97df9ff9f5da33b96d7dc5b1cb860298875c65da965210237cb67c7
art/tactical-sprites/icons/afei_head_C19.png,104,142,RGBA,31931,18c8b7e1fdef7a5339865301693609f085161833a362e1ba9fe0d83a7d1d1388
art/tactical-sprites/icons/afei_head_C19_dead.png,104,142,RGBA,19278,b75bca501e963c2ead5ea1c31016d8b178d1266da0cff88eed44f8ef8bc7fafb
art/tactical-sprites/icons/afei_head_C20.png,104,142,RGBA,34184,cb804aad72c41a2a317702a2701cc8e910a7236f825a219c4ed358253b170a67
art/tactical-sprites/icons/afei_head_C20_dead.png,104,142,RGBA,19842,8375e4909c6969467346adcb83f6db366e80b39f72a5c8c238ede0bd49b64489
art/tactical-sprites/icons/afei_head_C21.png,104,142,RGBA,24545,2ff5c320d2472bed743b8e9d2a92ba2e78a92e368c688172c8463a5cb91c1acf
art/tactical-sprites/icons/afei_head_C21_dead.png,104,142,RGBA,15597,4d032966f70d080acbc9f952584e59949f61a41b16e4f0064fb6b94e1b1e7484
art/tactical-sprites/icons/afei_head_C22.png,104,142,RGBA,23378,3b896e33b3a188dc724e63bf1e930cbf55b26405c6042b8efaa5f3a0ca0de0d1
art/tactical-sprites/icons/afei_head_C22_dead.png,104,142,RGBA,14341,b3c24c2d1dbb5e7aa5f5ea4e0f440e35bbfcbfc1f417fdbe44334f44091cf32e
art/tactical-sprites/icons/afei_head_C23.png,104,142,RGBA,21331,43a75260a764d8323b795b7348eb575d6f2a83ffe55d306c54a6e9a691e12241
art/tactical-sprites/icons/afei_head_C23_dead.png,104,142,RGBA,13483,7c7098afd275193975aec383208b6a063ab7b10edb5ead7b678682b7c83a26ff
art/tactical-sprites/icons/afei_head_C25.png,104,142,RGBA,21885,b8f1851391650b95388a0b61561031dff088b57b2ae3ed7c2acc5810c4672cb7
art/tactical-sprites/icons/afei_head_C25_dead.png,104,142,RGBA,14312,db0bfefab709883edffc9e4494cba32be51a33707ce7249f7eea55d99736589f
art/tactical-sprites/icons/afei_head_C26.png,104,142,RGBA,19131,e16ec519f10257ec5057dc2a7d1dbd51b60ebbf24e1a18c85da9388218fa9185
art/tactical-sprites/icons/afei_head_C26_dead.png,104,142,RGBA,11933,f46552160a53c23b03e1dfa0f82c97fbf34b06172feff51d693c16f2da1a5dfa
art/tactical-sprites/icons/afei_head_C27.png,104,142,RGBA,26627,02c8dd3efa9dc9f0b7fca988eea06af25c82b9d1bb5a72f19d8f6be62b19c338
art/tactical-sprites/icons/afei_head_C27_dead.png,104,142,RGBA,16728,f930d88a7750188f06b7d81571f7b22efbf4d168774e868c597eb1275e991fbd
art/tactical-sprites/icons/afei_head_C28.png,104,142,RGBA,23836,74ddb004ea4068e90d25f0cc74feee0d516617ba30dca8f2d1daed405584c313
art/tactical-sprites/icons/afei_head_C28_dead.png,104,142,RGBA,14624,63c41cd1ccf7fab4afb92b3f0c4cc33dfc1d601a9cfcdf35766939eb8e5ce260
art/tactical-sprites/icons/afei_head_C29.png,104,142,RGBA,25811,d1ef42256b563a37ebcd21750871d324064e0938ebe52841accaeeb8cc6075b7
art/tactical-sprites/icons/afei_head_C29_dead.png,104,142,RGBA,16603,c1a4ebfe33a2007b577cd4f3ea75770d85d0aea7ce2c31dde69ffc26883e3859
art/tactical-sprites/icons/afei_head_C30.png,104,142,RGBA,25210,93e4dae0c0bd98c093a5dd2b7e118b7ccd92c05ec89d37762d05b3786e83554f
art/tactical-sprites/icons/afei_head_C30_dead.png,104,142,RGBA,15624,bd08c8c6fe09952082a2d3652c665ba22e1e12f6ddf4cffb7e35429d4f2b8d98
art/tactical-sprites/icons/afei_head_C31.png,104,142,RGBA,22618,7a3c6acbf6cb7a65697f90dcce556728b503ec8e337042e76e0881c370544818
art/tactical-sprites/icons/afei_head_C31_dead.png,104,142,RGBA,14373,d05f31123fcf1bcefaafaa7c370038eec1afd6e36f931b0e9a1e58a86edb5d69
art/tactical-sprites/identity-lock-v5/afei_figure_C04.png,114,142,RGBA,23690,533a6c0cef9ab70a93905ed0eb1d132871ad2be00ad12ddff857ffceb91c4faf
art/tactical-sprites/identity-lock-v5/afei_figure_C05.png,114,142,RGBA,26827,6ace8a3ab02b639439d928543be60d2600c3d392b9260d2a68192a615fd3e2cb
art/tactical-sprites/identity-lock-v5/afei_figure_C06.png,114,142,RGBA,24765,d1eb3a9aa9e4e411c4314b8ee2a9159941cf50260be092c705152ee91a64f8f4
art/tactical-sprites/identity-lock-v5/C04-master.png,1176,1337,RGBA,1504056,a8a10b5bc886f6712f068e2fbf8b38ddb6c063ca5235012b18fea6e271aec059
art/tactical-sprites/identity-lock-v5/C05-master.png,1226,1283,RGBA,1697292,8a04d26dd2e8202a2693b3ceb86f090df50a6a87638600123b25beb5816fd5b4
art/tactical-sprites/identity-lock-v5/C06-master.png,1246,1262,RGBA,1467116,603e22da205544468656c509fa3e41341dc3e60c4279dbc3dd22c1eb0cdcd21c
art/tactical-sprites/layer-sources/body-C01.png,1536,1024,RGBA,2126544,f9900c3ea411730b14aea4cdc024f83e98d1139c3a71eecb55580512aec5a48f
art/tactical-sprites/layer-sources/body-C02.png,1536,1024,RGBA,2193198,5b921c28f55150f27b7f952b72fa0c180654866e427e6b40816b0fed74da7b53
art/tactical-sprites/layer-sources/body-C03.png,1536,1024,RGBA,2459535,14329c610e9e2bfa5b8955626c943fcb9005689aaed804cfa8b7e440371cb025
art/tactical-sprites/layer-sources/body-C04.png,1536,1024,RGBA,2094165,5496ec36a0a66782cb57ccf8e79f9abce3c4a3ee7a8ac5093e1404487b366ff4
art/tactical-sprites/layer-sources/body-C05.png,1536,1024,RGBA,2308530,4cd26f1a6c9d8e74d21e4eb81533b9063247ca5f6d8b75cedca5cbef08cabb9b
art/tactical-sprites/layer-sources/body-C06.png,1536,1024,RGBA,2439849,011721e9afdf94623b36844a53d50203084c7d64ebcd64357bdb79d025d8c5c4
art/tactical-sprites/layer-sources/C01.png,1774,887,RGBA,901104,ad0c65eda76d69ff9b339973599087405034369ed89eda5ac21bb6625b02620b
art/tactical-sprites/layer-sources/C02.png,1774,887,RGBA,909243,dd1bc3fb75470ffa447c40fb232711192695ba2e8138cdd564ed15f1747c92a0
art/tactical-sprites/layer-sources/C03.png,1774,887,RGBA,1167724,6b321fa746d508c1796303852ec4a5dad8357762d132a03f9bba02db4e5b7489
art/tactical-sprites/layer-sources/C04.png,1774,887,RGBA,1222690,b8fbb1077792c7768409c1bc26356df0f31e869738f7ac16e8fad1551d345c72
art/tactical-sprites/layer-sources/C05.png,1774,887,RGBA,1294605,6e34abc535315e6c9a69373939e1d5b151f2dd06c349ad8dff9845d6796ec11f
art/tactical-sprites/layer-sources/C06.png,1774,887,RGBA,1114406,a0ad2c59e31ec30bafd5a60fa48c71b8293c42ac703116b32fe42dd1550e281b
art/tactical-sprites/likeness-v3/afei_figure_C04.png,114,142,RGBA,23182,3851803a0087ce8c0aa661ba273b95376a237d096a946a6862f3bfdd58da7d36
art/tactical-sprites/likeness-v3/afei_figure_C05.png,114,142,RGBA,25488,3bdb414a33a4eb3c31c33962dfd2cde17c7cea0cd41aa9d650510bdcf4ebb954
art/tactical-sprites/likeness-v3/afei_figure_C06.png,114,142,RGBA,24573,025eade6877113ddd8d5979748cf32942cc248fc2d96d35a2b4ca90bb847dc0d
art/tactical-sprites/likeness-v3/C04-master.png,1176,1337,RGBA,1275709,504a3b61da1b571bd30adfa6f1648a73e4b7a4b33294221da9dbbfd85025a3ab
art/tactical-sprites/likeness-v3/C05-master.png,1177,1337,RGBA,1676870,5ee462bcfe4a00ee2ce4dd3ca7736ba9fbbeeed12a4d1411ad20dc50bc7170bf
art/tactical-sprites/likeness-v3/C06-master.png,1178,1335,RGBA,1679814,5564b870c634cd307656ebf537575c1a29b75598afb6eecf1441a1da7e3f1b65
src/gfx/afei_busts.png,2048,2048,RGBA,1918784,cb8a820e13a4cbda29de1a4b02b4f275d8e48c30ec68a4ad7907c083d9d8ac1b
src/gfx/items/accessory/afei_bicycle.png,70,70,RGBA,8066,7252f6aa7f6e4cbdeb6c6c2f1c62cc061f8acbca24dfbc0177445dfb25ff6621
src/gfx/items/accessory/afei_ecig.png,70,70,RGBA,3326,19bf0b61d897c434cf46c144912d45ed71c834fbe7687d0aa3c3330e76cd2e34
src/gfx/skills/afei_abacus_mark.png,56,56,RGBA,8537,8fc70151ae8f01cb07520ad4477d4a7bcc776b503142f7f68c236ab56d784293
src/gfx/skills/afei_abs_comeback.png,56,56,RGBA,8882,2d62b77e5a8f03949d9e992b3924e643f435eea66331ca94a032d70e554d7ba9
src/gfx/skills/afei_bear_strike.png,56,56,RGBA,9166,4be2dfe96a1ef36ea377ad70fb3b8346a75b88335362317c9faf8e08469b0e66
src/gfx/skills/afei_bell_lead.png,56,56,RGBA,8520,4ac5e31a6a478adf489ae6c45b8f4d0f87e5ce260ab00f8efaadd71f8905dd66
src/gfx/skills/afei_biantai.png,56,56,RGBA,8821,3313277855f4a00e1023a5497bbab8d83e837307276ed0e37fdd988c41286dd5
src/gfx/skills/afei_blue_form.png,56,56,RGBA,8924,428aff79e2fce47592e05a34bd8073cb67db552ef0522c1750bf50f30defa9d2
src/gfx/skills/afei_borrow_strike.png,56,56,RGBA,8485,6548a4eb114ca963ef5f6803d93525f21697ea791170baf5968697024f26f6d8
src/gfx/skills/afei_bottle_breakthrough.png,56,56,RGBA,9330,cebbc4855d13160dde63cd485c97096f327c65b0f158105f44de2a7ba8ace36e
src/gfx/skills/afei_breach_strike.png,56,56,RGBA,9191,cdbfb1cbfdc3595a9e0f0480fb63d6f399dd075003afe1177ad2597738e2cbc0
src/gfx/skills/afei_breathe_easy.png,56,56,RGBA,9283,8a5703c3e7dad5b2c2c761eae9ca1cd6b306d0fa581855e731b62e7d74274dea
src/gfx/skills/afei_budget_share.png,56,56,RGBA,8948,77edd32ed681636fb81971bfd294fff58e6b410a73f1bbadd25417e16969f156
src/gfx/skills/afei_catch_baton.png,56,56,RGBA,8433,84237c51282d7cde6cd5bbb7f4b4ddac0bf45c21fd80fc52f59ac7cf51ab92db
src/gfx/skills/afei_catch_rear.png,56,56,RGBA,8746,3b65b04cda97ef8f7b5ee2f9035bd07154a8585cef1500d052d4284366e28ce0
src/gfx/skills/afei_chaoju.png,56,56,RGBA,7963,16a638519463507b7b2396b3073a1b5af90a80b0253a0fec5348f558afe14947
src/gfx/skills/afei_cover_up.png,56,56,RGBA,8051,40bc7f865fb381a80c884e6deeaa01a615aab8255fc43a6c9a479de49627ffa1
src/gfx/skills/afei_cup_signal.png,56,56,RGBA,8635,8edca20db4039fa3be828942f514f9870bbcb6a79fdad122e6443757e419478d
src/gfx/skills/afei_curtain_yield.png,56,56,RGBA,7996,3f73cf2957d6a8a75e535807fec176041bf733a8af01466f409efd3d391ed876
src/gfx/skills/afei_curve_force.png,56,56,RGBA,9264,aed7fc7c466e22dcceb22c93721d809e49a81c802f154c2cfde912bb174a7054
src/gfx/skills/afei_dog_bark.png,56,56,RGBA,8595,29073f56d854d0bd5821ca781a9683fb8f7550afe3b776faa473e86374fba8a8
src/gfx/skills/afei_door_block.png,56,56,RGBA,8720,1c37afff1ca5326fad0d0921917e997e31fb17e62bb36e97e697bcd0eadd8499
src/gfx/skills/afei_door_mine.png,56,56,RGBA,8406,bdf57ca1000544881751ece41cc0f2d1508819fb0cad8cce42b37a3ba92bb772
src/gfx/skills/afei_drum.png,56,56,RGBA,8771,4e12cd480933f4a40cccf27a0ff847bbf92b53808c7533b33e3aa7a1e0736a12
src/gfx/skills/afei_duck_turn.png,56,56,RGBA,8816,0a93a67ed97d4613fda76ab32455842619f272963d3377a09de21f4ddb7b7ef4
src/gfx/skills/afei_dui_sentence.png,56,56,RGBA,8125,239c0a4143d6b4e56f724bbc217b710028c0c47d81002c5c6131d910cbe09cf3
src/gfx/skills/afei_ecig_puff.png,56,56,RGBA,2517,29bdd18b0ee6977cdbb083c7174de09b1965cf51c53be801eb8df1dc2329650b
src/gfx/skills/afei_ecig_puff_sw.png,56,56,RGBA,2319,293c2da6ac2743839813f3af4f2abf71a493e608a934506657f5ea75ccb773b9
src/gfx/skills/afei_fear_afei.png,56,56,RGBA,9001,04cd0975d48fde7693e0b160ebbf669438ed4ef7e47c0659ffc1392ceaa5ee77
src/gfx/skills/afei_finals_moment.png,56,56,RGBA,8354,3c6b1eebc347b1940376d77072ae64a5b432d972effcd7230ce0eb1120a7bf64
src/gfx/skills/afei_five_elder.png,56,56,RGBA,8068,9da4b80db007d25eafb7905d82f79eb66e7212671bf179e552bfe9dc7d0caf0d
src/gfx/skills/afei_foot_point.png,56,56,RGBA,8820,9bd441605de10a811bb36e659187c15093acd8a0ec03623869aff3f7255f5bd7
src/gfx/skills/afei_full_circle.png,56,56,RGBA,9119,823c4d34caf95a2501ba2123d5ee251585c740d89030d25af7542f0b116add5e
src/gfx/skills/afei_gaga_charge.png,56,56,RGBA,8727,de67299fa71818c2eaf9f7cc2c743f542ef8cb36685639a221374b3791bc16b2
src/gfx/skills/afei_good_card.png,56,56,RGBA,8955,4e171d82018eb4e9d285bf95b208eb2bd60ff16345868fd075da9c8575419963
src/gfx/skills/afei_goose_bully.png,56,56,RGBA,8923,e0c14da92390309dc7ff52ab978dce9ba2238ebd65651280aa520275809fcc4d
src/gfx/skills/afei_guard_gate.png,56,56,RGBA,8251,0cbe504ff1b508e798ba2535095d2620a4b152ea00ed53ddf1732eeeb5ae19a1
src/gfx/skills/afei_guard_nest.png,56,56,RGBA,8689,190e3fc9b2d70c289f7825fd1be97bc2983fd3083b445c62d4c3f896ba225ff0
src/gfx/skills/afei_guard_self.png,56,56,RGBA,8584,71ff4dc3a5a984a2de8a245eaf60b74deef46900bfbf8be8aa826fee32f6be86
src/gfx/skills/afei_guard_swap.png,56,56,RGBA,8393,2fd36cf5e0516a06a9c29287f919e479350b6148200c2ab66699d5a228b1039b
src/gfx/skills/afei_half_react.png,56,56,RGBA,9165,d3e243a4f8139469698516da32800d7c89c33ebd002618cf4d17b0281bec91b7
src/gfx/skills/afei_half_step.png,56,56,RGBA,8673,20b43b851d3970b7571c0207b004ef88f174133cca7c24f77f5609297907d7bb
src/gfx/skills/afei_hard_brake.png,56,56,RGBA,8407,111493e5a7aa168aead7a8c9349d105d72028d35e7f408e6d14458196d35dcc7
src/gfx/skills/afei_hold_curtain.png,56,56,RGBA,7982,4cb51504ff7ee94a9ab9e8bd2aa796d069a559617b2685df8f0581603fb79a07
src/gfx/skills/afei_hold_ground.png,56,56,RGBA,8724,1edb80fdc65a689ced46285f2c22dd8cbe3040c8626e0e73e9545d1500a54895
src/gfx/skills/afei_jiahao.png,56,56,RGBA,8903,da788c0237d0c9812369b6ae59a6faa6f365b26ac59e1aa4574f4862a883aac2
src/gfx/skills/afei_king_dance.png,56,56,RGBA,8980,b172f6433575455d3908eee4e02b9dfed96014c3e86ec2c4e5523ebdea87e3f5
src/gfx/skills/afei_know_rules.png,56,56,RGBA,8785,d6a5777369e34715f8f1310d7d53509777ef04e74c7098bd8cba8dde55495946
src/gfx/skills/afei_leave_not_gone.png,56,56,RGBA,8455,a6976b5f4caba05b359917f95a7c2cbd4e67898aafe147c4fd8142160eccab8e
src/gfx/skills/afei_line_detour.png,56,56,RGBA,9008,dfd43d0b4c1fda84d25bebc5f998e300de4b8781ca51a0cd128ece90e5ada14d
src/gfx/skills/afei_lock_wagon.png,56,56,RGBA,8492,2fbfaa88ebfcfe7e2b11739869056ab795493dc892baf2d64f8c3521d077ee3c
src/gfx/skills/afei_long_run_breath.png,56,56,RGBA,8930,3c1365d441b8f02647c2e4a3d2a0d12493fae89eab1eaad5be1cee2eddb28395
src/gfx/skills/afei_long_watch.png,56,56,RGBA,8125,f87dbd85865940080c4b4fe6830fcd74769507d9904661ff18d6a732938d3557
src/gfx/skills/afei_look_flag.png,56,56,RGBA,8903,4f5ca38a3dcd086a092231521fd8bb5a46ae6e722ab60c253162b277ce9673f7
src/gfx/skills/afei_loyalty.png,56,56,RGBA,8737,f07c56a5eb19ce9c340b61ea1949f70e0942371e40bd7ddbe35b75c83d7efc97
src/gfx/skills/afei_lvbu_weapon.png,56,56,RGBA,8753,6f8012f33a11a194cd739e04200dd4bb7ffd6525ae2f9940c6bd4a0349aaf9f9
src/gfx/skills/afei_moon_cake.png,56,56,RGBA,8961,3676469bc56a5a00442e2296faa1398aecf45915217da01bbc74fd62b051d278
src/gfx/skills/afei_mouth_strong.png,56,56,RGBA,8662,7b7ec7bc63a6954281ef0de494d5675e48725ddd1c54e8320f4b2e6838b19cd7
src/gfx/skills/afei_next_path.png,56,56,RGBA,8651,64941369eccf0851d00ddd518fe87f30f38dc9607ed34780f2559a1188a08f38
src/gfx/skills/afei_nicotine.png,56,56,RGBA,8533,1baa811834c9fcb0c6aa086e2c2572e7269a2f1052b75973581f8a1f1d699a55
src/gfx/skills/afei_no_last_throw.png,56,56,RGBA,8529,ee98606953fc004cd5f5a30ad4f36d9c1ef4c1878bc9b1e566ac087df70faa94
src/gfx/skills/afei_not_fooled.png,56,56,RGBA,8372,98bb791f3e371fd8244d8df057664ed9e1b50858681cb72538cccb6b8571a6bb
src/gfx/skills/afei_one_more_night.png,56,56,RGBA,8015,1f947f0e25bdccabe73e3b426879a8e6d1f0940a09de17da04e179606f5f2b9b
src/gfx/skills/afei_only_man.png,56,56,RGBA,8811,8d2bc079b0576f9528c8e76dbec205bef7e8ee0445b48e2c463a4ad7b5a3a0e7
src/gfx/skills/afei_optimist.png,56,56,RGBA,8790,3a6ea74ba683a3a967eca21ff39fe6a57fdc6cf18483a283b72e652267c7037b
src/gfx/skills/afei_ouqi.png,56,56,RGBA,9006,4124afdadd7e75dd428cc7b3ae1bfc8d1fcef6ab9e9f96125ee1edeed82d0e44
src/gfx/skills/afei_own_people.png,56,56,RGBA,8438,3f8b9519fecc73946f2cd300e4071e03f69a5bf0d0c7485f8c772ce7ad004441
src/gfx/skills/afei_pokemon.png,56,56,RGBA,8807,b2ba86a244d99dbdeaed9f4cf3ca15f54a308ca5090a07df6d840665cfabab32
src/gfx/skills/afei_prince_order.png,56,56,RGBA,7752,a33c94bac94ce9eecfeac28ae1a5212f9d5436a49c510ee170ebdf7f49ac6cba
src/gfx/skills/afei_purse_clear.png,56,56,RGBA,8840,0a1ada9cbe9d900fa0bb771cde1ef3f80333b56cbf96fb30e9c32ab04cdd117c
src/gfx/skills/afei_read_beat.png,56,56,RGBA,9075,adcd907f4596136212e4480d807bcab456e0cc095a403c0524228fdbca9ab08a
